spend_ref,supplier_id,entity_id,date_key,category_id,source_file_id,vat_basis_id,amount,is_grant_in_aid,transaction_number,unresolved_reason
006cb2e880f3288f,362,2,2024-05-07,1154,14,2,326.7,false,202425CR00006114,below_threshold
006d10e0f89b3d5c,10378,2,2025-03-26,476,14,2,417.06,false,202425CRCR00038303,review
006d9338e3568f5e,6786,1,2024-08-22,197,6,1,33627.44,false,93328233,below_threshold
006e046b7c3d54e0,5434,1,2025-02-28,899,12,1,471.76,false,93436807,below_threshold
006e3bd149d169b0,10767,5,2024-05-08,1391,41,2,3746.25,false,1908452272,below_threshold
006e8d04e44dacf1,1561,5,2024-08-12,378,44,2,2643.79,false,1908547476,no_match
006ea3cabd644b5e,5602,5,2024-05-09,160,41,2,1051.66,false,1908453562,below_threshold
006f4d90102bc86a,6846,5,2024-06-27,1250,42,2,1080.6,false,1908507587,below_threshold
0070884710802090,8194,5,2024-03-18,1319,39,2,750,false,5105921956,below_threshold
0071853ca0da1476,7270,5,2024-04-12,1172,40,2,6597.53,false,1908430143,below_threshold
0072ea615b81200b,12012,5,2024-06-12,410,42,2,678,false,1908493243,redacted
0073c77091147ba2,2013,5,2024-05-31,145,41,2,2700,false,5105934978,below_threshold
00745da655259e83,4639,1,2024-06-21,210,4,1,1625,false,31150457,redacted
0074c37637904902,13136,3,2024-04-17,1631,16,1,39833250,false,2000001658,no_match
0074d1cb434d4ac3,6657,1,2024-05-31,216,3,1,45375.01,false,31142528,below_threshold
0074ec7967d8e573,12012,5,2025-02-19,1508,50,2,1301,false,1908736200,redacted
0075487be11311c8,218,5,2024-12-20,1233,48,2,1347.5,false,5105967653,review
00755803db3ad0f5,12012,5,2024-06-26,1508,42,2,822,false,1908506072,redacted
00755eb7626bec27,7032,3,2024-04-08,1152,16,1,943697.46,false,2000034056,below_threshold
0075e377c68b33f9,12012,5,2024-08-07,1508,44,2,686,false,1908543781,redacted
0076481a69df01d5,9772,1,2024-10-30,1487,8,1,27497,false,31175639,no_match
0077374c6bfeccfc,8709,2,2024-11-01,171,14,2,368.64,false,202425CRCR00035809,below_threshold
00773bd18cf50e6d,6075,5,2024-10-04,1508,46,2,3793.74,false,1908596281,review
0077466e9ebcdb16,3975,5,2024-11-12,1242,47,2,4954.67,false,1908630886,below_threshold
00777c3f7f0d1a07,8545,2,2023-06-22,221,13,2,30,false,202324CR00013087,no_match
00796303940d773e,12012,5,2024-05-29,1508,41,2,594,false,1908471464,redacted
0079a5844e70001a,1945,5,2024-03-29,378,39,2,1125,false,5105923782,below_threshold
0079bd4c2f7a1d40,3179,2,2024-02-05,74,13,2,4196.72,false,202324CR00053139,below_threshold
0079fe49ff1cfe36,5667,1,2024-10-10,1527,8,1,23200,false,93353978,below_threshold
007a47733f4c9d96,12012,5,2024-06-07,1172,42,2,4334.36,false,1908479695,redacted
007a61092831fd1f,2180,3,2024-05-24,1273,17,1,53873.56,false,1900001485,below_threshold
007abd3eda17eb0a,5628,5,2024-04-05,1420,40,2,911.52,false,1908424360,review
007aca72243d446f,1351,3,2024-03-28,1030,15,1,77722.94,false,957321,below_threshold
007ad9e62db0c059,2184,2,2025-03-27,1177,14,2,4399.98,false,202425CRCR00038384,below_threshold
007aec8bbdc56ce6,1396,5,2025-01-12,49,49,2,952.65,false,5105969909,review
007b0e1b1b2ca769,12117,5,2024-08-09,825,44,2,6760,false,5105945056,review
007b1624f8ebfef0,4169,5,2024-11-22,1118,47,2,2824.08,false,1908642571,below_threshold
007b3cbc362466c5,8953,1,2025-02-05,813,12,1,9837.82,false,31199931,below_threshold
007b4fc8426b9ebc,12012,5,2024-07-24,1508,43,2,1061.5,false,1908530818,redacted
007b88c371104a53,7890,5,2024-08-12,1112,44,2,3905.74,false,5105945269,ambiguous
007b9b899e730a1a,362,2,2023-04-24,1154,13,2,561.73,false,202324CR00003415,below_threshold
007c224ec332cd5f,1112,2,2023-10-30,56,13,2,10750.49,false,202324CR00034970,review
007c58ebe1fdd593,12012,5,2024-06-12,1508,42,2,1286.9,false,1908492754,redacted
007c7ec41aa7660c,1942,2,2023-12-08,208,13,2,366,false,202324CR00043263,below_threshold
007ca4db9a24aca1,4436,5,2024-05-14,1242,41,2,4451.88,false,1908458261,no_match
007d562c8ea8ef57,4896,2,2024-07-22,661,14,2,45.51,false,202425CR00018800,below_threshold
007d81b2858acf5f,1112,2,2024-05-24,56,14,2,1941.02,false,202425CR00008952,review
007dc088f1169778,9696,5,2024-06-11,816,42,2,5338,false,5105936531,below_threshold
007e26b6fd45fd02,10751,1,2024-08-20,1339,6,1,856.25,false,31163106,review
007e43eb270ff000,10767,5,2024-05-08,1391,41,2,760.98,false,1908452416,below_threshold
007ed96debc513e6,12012,5,2024-07-24,1508,43,2,1112.2,false,1908530716,redacted
007ee767f269355c,11144,4,2024-04-23,1262,28,1,55104.2,false,5100004610,review
007ee993aaad29ec,9381,3,2024-04-24,578,16,1,62930.23,false,573221,review
007f3de620f85e3f,2564,2,2023-04-05,74,13,2,5892.86,false,202324CR00000501,below_threshold
00801a76ac26e8b5,9960,2,2023-10-25,30,13,2,8051.15,false,202324CR00034294,below_threshold
0080835b8e94f5c5,12012,5,2024-10-16,1508,46,2,870,false,1908608077,redacted
00810ff7fc73c102,7445,2,2024-03-28,608,13,2,396.54,false,202324CR00058671,below_threshold
00811e85a51acc41,5449,2,2023-11-30,1130,13,2,307.5,false,202324CR00038005,below_threshold
00812f1bbdf0a044,4810,5,2024-06-07,242,42,2,3230.04,false,1908479869,below_threshold
008174c3994e24cf,9846,5,2024-11-22,1172,47,2,4244,false,1908642573,no_match
0081a32d1c862041,1561,5,2024-11-06,1319,47,2,677.4,false,5105958432,no_match
0081c01e241af279,6974,2,2024-11-14,286,14,2,2379.83,false,202425CRCR00038493,below_threshold
0082137247de172e,7373,2,2023-07-31,1154,13,2,330.12,false,202324CR00018916,review
00828440aa4fc6c4,6131,5,2024-09-09,1335,45,2,815.79,false,1908571140,review
0082d6cda11fa3dc,2742,2,2023-09-26,208,13,2,421,false,202324CR00029182,below_threshold
0082fee0a52d4405,7717,1,2024-12-05,315,10,1,560.5,false,31181750,below_threshold
00835a0873deccf2,6131,5,2024-06-03,1335,42,2,723.87,false,1908475720,review
0083ddc646bc913a,12012,5,2024-12-11,1508,48,2,590,false,1908669476,redacted
0084e15bfed0652f,2192,5,2024-12-09,793,48,2,1873.07,false,1908665181,below_threshold
00852b11fb4e2f90,8131,5,2024-03-26,147,39,2,622,false,1908414529,no_match
008610893bdcec18,12012,5,2024-10-30,1508,46,2,594,false,1908619510,redacted
00862881ffd56e55,4494,2,2023-11-02,814,13,2,-1914.01,false,202324CR00036412,no_match
008659c43d9f3c1c,1099,5,2024-11-12,1242,47,2,5216.55,false,1908630654,review
0086660d4dde9c7a,2039,2,2024-10-02,814,14,2,11973.35,false,202425CRCR00030925,review
00871f90b7955917,10011,5,2024-05-17,242,41,2,28433.4,false,1908463354,below_threshold
0087743bf4121bb3,3970,2,2024-12-17,1154,14,2,421.07,false,202425CRCR00044526,review
008864ab44ff4abf,7972,5,2024-11-12,1242,47,2,5132.75,false,1908630756,below_threshold
008889ec5211c5d8,12012,5,2025-02-05,1508,50,2,686.44,false,1908720630,redacted
0088b045e937ff07,5602,5,2024-09-12,160,45,2,716.97,false,1908574295,below_threshold
0088c602a73d41c0,7499,2,2023-09-04,814,13,2,4806.99,false,202324CR00025435,below_threshold
008a7dee9489ffd9,12012,5,2024-04-18,1210,40,2,750,false,1908436340,redacted
008a8bc05677b61f,4896,2,2024-08-22,661,14,2,22.64,false,202425CR00024116,below_threshold
008afd2bfdaadc05,12012,5,2024-12-12,192,48,2,1609.68,false,1908672217,redacted
008bcc59e8aea5e5,1461,5,2024-04-10,1335,40,2,517.18,false,1908426042,below_threshold
008bde5dc6f707fb,1561,5,2025-01-13,378,49,2,1303.68,false,1908697092,no_match
008c8d9bea23afe9,2916,1,2024-07-08,559,5,1,21725.54,false,31151608,ambiguous
008ce800fe0ea8c0,5258,5,2024-04-25,1242,40,2,10621.65,false,1908440441,review
008cf2b6c94cc610,11308,5,2024-08-08,145,44,2,500,false,5105944724,below_threshold
008dc6eaee2ecac9,3970,2,2023-05-15,1154,13,2,285.6,false,202324CR00007266,review
008dd147fffeab06,12123,3,2024-05-08,687,17,1,236626.59,false,2000003765,below_threshold
008e16acc3d12671,4528,2,2023-04-05,74,13,2,3898.8,false,202324CR00000944,no_match
008e351b9c588c1b,7742,4,2024-07-01,258,31,1,37944,false,5100019132,no_match
008e790559bb89e3,5438,2,2023-09-26,1097,13,2,33846.56,false,202324CR00029128,below_threshold
008ebe352821986a,4106,5,2024-06-27,1206,42,2,2000,false,5105938966,review
008edea004203781,8545,2,2024-05-28,221,14,2,89.7,false,202425CR00009369,no_match
008f6e3ecc899f09,12012,5,2024-10-02,1508,46,2,1028,false,1908591634,redacted
00909cacf54cad51,4480,2,2024-03-11,1426,13,2,942.31,false,202324CR00059144,below_threshold
0090b7a42cfc05b4,8957,1,2024-12-19,197,10,1,1728,false,93396894,below_threshold
009101348ad496f0,1340,5,2024-10-08,734,46,2,3375,false,1908588036,below_threshold
009124776291d199,11703,2,2023-08-11,1177,13,2,300,false,202324CR00022335,redacted
00920098ad724024,12012,5,2024-10-10,825,46,2,37444.81,false,5105952682,redacted
0092247b1f19b6c7,10096,3,2024-10-04,92,22,1,172004.12,false,2000019066,below_threshold
009266eba1ac8e9c,848,2,2023-11-20,1177,13,2,7559.74,false,202324CR00039641,below_threshold
009272990be0173a,12012,5,2024-11-19,145,47,2,950,false,5105960983,redacted
0092c2c83500996c,11377,5,2025-02-27,1193,50,2,750,false,1908745560,below_threshold
0092daee1faead92,9960,2,2024-09-26,30,14,2,1373.92,false,202425CRCR00029794,below_threshold
0092edffe1f69a80,4528,2,2023-10-03,74,13,2,4076.01,false,202324CR00031164,no_match
00933a63838fa761,7373,2,2024-03-11,1154,13,2,271.17,false,202324CR00058984,review
0093f03a74d6903e,5287,2,2023-09-04,153,13,2,31,false,202324CR00025917,below_threshold
00942f55c53442a6,11703,2,2024-03-27,529,13,2,10229.97,false,202324CR00057069,redacted
009443dd2a03a600,11661,5,2024-05-30,352,41,2,6474.71,false,1908473719,review
00949728bba38dfc,362,2,2023-12-11,1154,13,2,254.27,false,202324CR00043448,below_threshold
0094afcf4a778bf6,12012,5,2024-12-17,1374,48,2,2053.35,false,5105966577,redacted
0095dfd925b502a5,12012,5,2024-04-25,1242,40,2,817.05,false,1908440525,redacted
009633d5718bc678,4639,1,2024-11-13,210,9,1,600,false,31179751,redacted
009746b9a058e3bf,12012,5,2024-09-18,192,45,2,1637.2,false,1908582122,redacted
009793565857b6b9,12807,3,2024-04-26,896,16,1,42191.87,false,961695,ambiguous
00979bb152234d61,1165,5,2024-04-12,1172,40,2,10332,false,1908430337,review
0097b2796e13f74e,11717,2,2023-07-04,245,13,2,578.71,false,202324CR00015563,review
0097b5a1393bd917,12012,5,2024-10-16,1508,46,2,895.66,false,1908607909,redacted
00991bb00b212827,8213,2,2024-04-18,1579,14,2,-3776.22,false,202425CR00003025,below_threshold
00991dc67ee77c71,2819,2,2023-06-13,337,13,2,1320,false,202324CR00010912,no_match
0099885e41ab6ffb,7032,3,2024-04-22,1152,16,1,537824.1,false,2000000533,below_threshold
0099e6f12927dd6f,4639,1,2024-08-27,719,6,1,800,false,31164954,redacted
0099fec8d38bb5b0,13333,5,2025-02-05,343,50,2,-569.71,false,5105974109,review
009a1f42c6b3a8c8,12012,5,2024-08-07,1508,44,2,794,false,1908544535,redacted
009a3aee84ee8bf4,11816,5,2024-10-14,160,46,2,47627.07,false,5105953629,below_threshold
009a3b2379962840,86,1,2025-01-31,341,11,1,1680,false,31194404,below_threshold
009a3bb81701a704,4494,2,2024-01-03,74,13,2,4871.43,false,202324CR00047025,no_match
009a647be171b560,3203,5,2024-10-15,1242,46,2,9055.8,false,1908606002,review
009a83d86129c0e5,177,3,2024-04-05,1345,16,1,166882.72,false,957715,below_threshold
009a8c5b19aac3cb,12662,5,2024-06-24,1335,42,2,1612,false,1908502933,below_threshold
009a8ca67d3e8ce3,12012,5,2024-11-27,793,47,2,1609.68,false,1908647149,redacted
009ad4e403a93825,11299,5,2024-05-10,816,41,2,6560.8,false,5105931466,ambiguous
009b43bde5c5d796,3883,6,2024-07-04,920,55,1,244164.22,false,00000001/32970,below_threshold
009c0152f575102c,6655,2,2023-04-28,261,13,2,18346,false,202324CR00004415,below_threshold
009c403981c2bcf2,4323,5,2024-12-19,1242,48,2,5987.47,false,1908677654,review
009cad07f8fbad19,12267,5,2024-04-26,242,40,2,21647.24,false,1908441900,below_threshold
009caeb2b77b78ce,11703,2,2024-01-31,1027,13,2,650,false,202324CR00051503,redacted
009cca930d6bb605,5170,2,2024-05-07,1154,14,2,1485.68,false,202425CR00006356,below_threshold
009cd7f9f3a02e18,11171,2,2023-11-02,74,13,2,3128.57,false,202324CR00036596,below_threshold
009dae84f232a2b0,12012,5,2024-06-12,1508,42,2,666.9,false,1908492843,redacted
009dd0e045299352,12012,5,2024-08-07,1508,44,2,686,false,1908544025,redacted
009e181f3712ca25,2526,5,2024-05-20,1096,41,2,8610,false,5105932735,below_threshold
009e80469bc227e1,6148,2,2025-01-06,74,14,2,9885.82,false,202425CRCR00025765,below_threshold
009ebf89a0cb2416,3703,2,2023-06-05,1154,13,2,301.04,false,202324CR00010551,review
009f1222d7d39e6b,12012,5,2024-10-16,192,46,2,1609.68,false,1908608882,redacted
009f2b4e1c33bbad,9224,5,2024-03-18,196,39,2,2395,false,5105921779,below_threshold
009fd0933572c591,4528,2,2024-01-03,74,13,2,4731.13,false,202324CR00047424,no_match
00a074dbc97b0efa,12012,5,2024-07-23,1210,43,2,750,false,1908527437,redacted
00a0ad5a74fb2bb1,11703,2,2024-10-29,1177,14,2,9141.5,false,202425CRCR00034423,redacted
00a10371c6206c37,4214,6,2024-04-29,1584,52,1,59960.58,false,INV-0967,review
00a11c2a0efb785a,9960,2,2023-06-23,30,13,2,1327.42,false,202324CR00013356,below_threshold
00a23514cdf7e02d,4057,5,2024-06-05,145,42,2,12528,false,5105935489,below_threshold
00a27bf1997400b0,7373,2,2024-01-15,1154,13,2,279.42,false,202324CR00049347,review
00a2d8dad8cc111c,12012,5,2024-09-18,1508,45,2,559.84,false,1908580793,redacted
00a33a79f7e720d4,7005,6,2024-11-14,322,59,1,338716.53,false,P2-24-25-FB-Warw,no_match
00a36bfb2419292c,12153,3,2024-05-08,687,17,1,343469.39,false,2000003799,below_threshold
00a3bda00035b18d,9067,2,2024-02-27,30,13,2,4675.7,false,202324CR00056586,review
00a3dbfff24a7230,12012,5,2024-07-05,492,43,2,-2120,false,1700173794,redacted
00a3fd6cc91ea7fa,3835,3,2024-12-11,1266,24,1,3100092.16,false,#,no_match
00a41bffe1620b6c,4536,2,2023-11-28,1182,13,2,2285,false,202324CR00037966,below_threshold
00a4237fce295c16,12012,5,2025-01-22,1508,49,2,2976,false,1908704661,redacted
00a4a19f33d8b804,3243,5,2024-12-20,1172,48,2,13610.24,false,1908679494,below_threshold
00a5ec7a441b7859,9885,2,2024-03-11,1154,13,2,397.28,false,202324CR00058793,below_threshold
00a63c212198e28f,5602,5,2025-02-27,160,50,2,2973.46,false,1908744655,below_threshold
00a6be343d05efc4,7024,2,2025-01-07,286,14,2,840,false,202425CRCR00026610,review
00a75123b2d1e1be,3098,5,2024-09-12,793,45,2,4141.15,false,1908573920,below_threshold
00a8067c46775c4a,5602,5,2024-07-11,160,43,2,887.79,false,1908520356,below_threshold
00a836b49b24ca6d,2556,5,2024-06-11,1362,42,2,1280.05,false,1908483186,no_match
00a8562f0566917f,11703,2,2025-01-29,1177,14,2,849.65,false,202425CRCR00028699,redacted
00a860a886d41a4d,8590,1,2024-11-01,864,9,1,324.73,false,93368411,below_threshold
00a87398cbcaaa82,1112,2,2024-07-23,56,14,2,584.01,false,202425CR00016560,review
00a8a55ee49abe95,4037,4,2024-03-14,1354,27,1,34605.37,false,1900567987,no_match
00a912902038b5c0,6216,2,2024-11-25,74,14,2,19134.04,false,202425CRCR00037550,no_match
00a93f2bf17acd70,13322,5,2024-10-15,1242,46,2,4085.25,false,1908605643,review
00aa0ce8e9e8686c,3439,3,2024-09-05,896,21,1,450000,false,981985,below_threshold
00aa4ffcc9bd5097,13357,2,2024-02-05,74,13,2,3521.42,false,202324CR00052540,below_threshold
00aa57268432472c,8590,1,2024-11-14,1360,9,1,3293.22,false,93376517,below_threshold
00aaf8aadf2b82fe,12012,5,2024-10-16,1508,46,2,1394.9,false,1908608346,redacted
00ab285362fddc5a,3006,1,2024-09-16,35,7,1,8096.97,false,93339494,below_threshold
00ab42d389428be5,1281,3,2024-04-24,1631,16,1,236500,false,2000002372,below_threshold
00ab9b26385b3ef6,362,2,2023-08-25,1154,13,2,435.45,false,202324CR00024314,below_threshold
00abbedd99407504,12662,5,2024-12-23,1335,48,2,644,false,1908682823,below_threshold
00ac0f143c281b1d,5602,5,2024-12-12,796,48,2,-1195.34,false,1700180520,below_threshold
00ad0a26aba3caf5,11225,2,2024-10-29,1177,14,2,8372.09,false,202425CRCR00034528,below_threshold
00ae7d178fa05877,12012,5,2024-11-13,1508,47,2,1208.2,false,1908633873,redacted
00aec45c765cb027,12012,5,2024-04-17,1508,40,2,4004,false,1908433941,redacted
00aec9c021366705,4422,2,2023-08-02,814,13,2,5077.8,false,202324CR00020254,review
00af50f10f42081f,10699,2,2023-10-03,74,13,2,4428.57,false,202324CR00030982,no_match
00af819f5f3403ac,4480,2,2024-05-20,1426,14,2,1181.3,false,202425CR00007935,below_threshold
00b1579ec6899f51,10076,5,2024-10-25,1172,46,2,32314,false,1908616220,no_match
00b17465a075961c,6728,2,2024-10-22,399,14,2,955,false,202425CRCR00031278,review
00b175ce38b23f72,6131,5,2024-07-01,1335,43,2,1045.59,false,1908510041,review
00b18833336f1e77,10439,2,2023-09-20,74,13,2,6998.12,false,202324CR00028419,below_threshold
00b19cfdff96814b,504,2,2023-08-02,1209,13,2,513,false,202324CR00019979,below_threshold
00b1cf63e6e3d5a9,4639,1,2025-01-31,719,11,1,686.25,false,31199440,redacted
00b25e8f0d258e2e,1316,5,2024-10-18,1268,46,2,839.6,false,5105955076,below_threshold
00b277f5719eb542,7137,5,2025-02-14,1264,50,2,2800,false,5105976081,below_threshold
00b27aea19f74120,4639,1,2024-12-06,719,10,1,2476.5,false,31185027,redacted
00b2cf772db58298,12670,2,2023-07-06,783,13,2,675,false,202324CR00011673,no_match
00b2d4746346fe89,12012,5,2024-11-27,1508,47,2,556.1,false,1908645997,redacted
00b36c2ab02078aa,2192,5,2024-12-09,793,48,2,1873.07,false,1908665182,below_threshold
00b37728444fb49b,7373,2,2024-08-19,1154,14,2,256.31,false,202425CR00023400,review
00b39a0b8ee7d8dc,9067,2,2024-04-29,30,14,2,10229.88,false,202425CR00003994,review
00b3ea386d714c6e,11703,2,2024-03-27,1559,13,2,597.87,false,202324CR00061630,redacted
00b40877debf98a2,12012,5,2024-11-27,1508,47,2,870,false,1908646209,redacted
00b4ef2fddff46be,9407,5,2024-07-11,1206,43,2,14656.25,false,5105940343,review
00b531db2c6df2d4,12272,2,2024-12-03,814,14,2,4107.35,false,202425CRCR00042299,no_match
00b56d08fa7e9455,12012,5,2024-05-30,192,41,2,1609.68,false,1908474146,redacted
00b58b1ef9c8132f,11184,5,2024-07-09,196,43,2,3916.67,false,5105940699,below_threshold
00b5eb15207345de,9885,2,2023-09-11,1154,13,2,660.24,false,202324CR00027306,below_threshold
00b63a5e58bdfb96,9074,5,2024-04-30,1161,40,2,3475,false,5105930024,below_threshold
00b7416e9442b096,8131,5,2024-09-13,664,45,2,676,false,1908577460,no_match
00b83829a6b6705e,6279,2,2023-06-06,1154,13,2,296.64,false,202324CR00010873,below_threshold
00b8a5d73bf20c50,4901,5,2024-09-10,1508,45,2,3443.66,false,1908571488,review
00b922c321ce5ba5,1461,5,2024-12-16,1335,48,2,8531.08,false,1908673761,below_threshold
00b92ac5f2fd077f,9885,2,2023-09-11,1154,13,2,787.4,false,202324CR00027229,below_threshold
00b97035713eae32,11703,2,2025-03-27,1177,14,2,358.73,false,202425CRCR00038655,redacted
00ba80db6bf87954,5287,2,2024-02-21,1444,13,2,10,false,202324CR00055660,below_threshold
00baf7c7c177511a,7033,1,2024-04-17,517,2,1,26852,false,31133206,below_threshold
00bb1ee9c3bb8ca7,1107,4,2025-02-11,704,38,1,120000,false,1900526543,no_match
00bb49961110b0ce,1910,2,2024-05-09,1559,14,2,911.66,false,202425CR00006766,below_threshold
00bbccbeb6637dee,2285,5,2024-11-11,1508,47,2,5539.2,false,1908629997,no_match
00bbdb1b67d4cdc0,1290,5,2024-10-25,730,46,2,-4275.24,false,1908616310,review
00bc28c48802803d,1561,5,2025-01-21,378,49,2,910.58,false,1908702765,no_match
00bc6179e777270d,5002,2,2024-05-24,596,14,2,3538.09,false,202425CR00006021,below_threshold
00bcb246967fe081,10319,5,2024-08-28,378,44,2,4960.7,false,5105947301,below_threshold
00bd2314be9bea83,4195,5,2024-07-05,242,43,2,2844,false,1908514932,below_threshold
00bd2c7fcd044c9c,5602,5,2024-08-15,160,44,2,13208.11,false,1908550588,below_threshold
00bd47a9f054e672,12012,5,2024-09-09,1477,45,2,500,false,1908571057,redacted
00bda6ddd767e723,10581,5,2024-11-12,1242,47,2,2070.9,false,1908631411,below_threshold
00bde25d8928ef06,2693,2,2023-11-27,30,13,2,1778.4,false,202324CR00040536,below_threshold
00be1959fd87c2ee,12012,5,2024-11-12,145,47,2,1245,false,5105959575,redacted
00be2afe29023d6b,6131,5,2024-07-23,1335,43,2,804.3,false,1908528173,review
00be7313692cbd22,2742,2,2024-09-19,208,14,2,3173,false,202425CRCR00028476,below_threshold
00bec6f7961a38f4,781,2,2023-12-18,1426,13,2,605.2,false,202324CR00044893,review
00bf58eacf2f423f,1027,1,2024-05-30,1360,3,1,4028.46,false,93273115,ambiguous
00bfaf3e98b048fd,5434,1,2024-05-23,899,3,1,471.76,false,93275491,below_threshold
00c0572eb9d00989,11453,5,2024-04-18,900,40,2,545.88,false,1908435916,below_threshold
00c0a394b9a3c200,4810,5,2024-04-12,1172,40,2,-967.65,false,1700169318,below_threshold
00c0e2b3f8378725,12012,5,2025-01-22,1508,49,2,652.1,false,1908704940,redacted
00c1b508fa480be1,12697,1,2024-06-26,197,4,1,1928.25,false,93290036,below_threshold
00c2459af0a831e5,4494,2,2024-10-02,74,14,2,4968.85,false,202425CRCR00030729,no_match
