supplier_id,supplier_key,supplier_name,company_number,legal_name,company_status,incorporation_date,name_variant_count,is_resolved,unresolved_reason,match_tier,match_confidence,resolution_state,is_individual_withheld
137,0293fbd6c84d4de75e51433c3bb7e5eb674c3859a91a5c5fca8cc66ea1653928,ACES (Manchester Branch),,,,,1,false,no_match,5,none,Unresolved,false
138,0295610648e6cf1cae48f138967610dd788184f73cffbf9a841164defffa66c3,W H Brown,,,,,1,false,below_threshold,5,none,Unresolved,false
139,0299f3a10151e3a0c5b0e4647ca187c61cb378382a12ac152fcd02a0ddd01d2d,WOLF LAUNDRY LIMITED,08023858,WOLF LAUNDRY LIMITED,Active,2012-04-10,1,true,,2,high,Resolved to Companies House,false
140,02a4cc791767d9f751ff233eff2e83e653777b72dfcc578c3d9587b7a5899781,NLA MEDIA ACCESS LIMITED,03003569,NLA MEDIA ACCESS LIMITED,Active,1994-12-20,4,true,,1,high,Resolved to Companies House,false
141,02b2f256b869bb187760c0be5e1022085aff75990489b19ea287ed893de02192,THE STATIONERY OFFICE LIMITED,03049649,THE STATIONERY OFFICE LIMITED,Active,1995-04-25,1,true,,1,high,Resolved to Companies House,false
142,02b48fd05242bf8ce15bf702342aa2e2453ae4148ce4e9d0d5be562e425a427f,CUBIC TRANSPORTATION SYSTEMS (ITMS) LIMITED,,,,,1,false,below_threshold,5,none,Unresolved,false
143,02b77810033837611fe17c68019afa2b4f89e95ca6ae85b274a82f5af69d57dd,BC Joinery,,,,,1,false,review,4,review,Awaiting review,false
144,02b95b2e113aae475a0d958c43ecdb03b34d1beaa95f635f33b8b88e90ec9da5,MORRIS & ALEXANDER LIMITED,04044485,MORRIS & ALEXANDER LIMITED,Active,2000-08-01,1,true,,2,high,Resolved to Companies House,false
145,02c098a381682d5cdf999a2c104d1f4fc15a412804fd3c7b51f6544da4eb80c1,CLINISCAPE LTD,13648703,CLINISCAPE LTD,Active,2021-09-28,1,true,,2,high,Resolved to Companies House,false
146,02d615e666ba21443d45048e7e89d6a4c6759d3cfbac2641cc75ceb17fce47a1,RENT4U LIMITED,06370375,RENT4U LIMITED,Active,2007-09-13,1,true,,2,high,Resolved to Companies House,false
147,02d68e949aceacd3bc4a912c8608bc17322b347423d0e142ec555f40c294fc8a,MAKE IT YORK LIMITED,09308493,MAKE IT YORK LIMITED,Active,2014-11-12,1,true,,2,high,Resolved to Companies House,false
148,02d7f5131f9f1265060969aba91e4747d72464f8fd71784e668362388dd6aa45,GMG HEALTH LIMITED,10127875,GMG HEALTH LIMITED,Active,2016-04-15,1,true,,2,high,Resolved to Companies House,false
149,02dc35d5129a308838b4a6666fa54d94947b8b2de9cdad65f252f80a3887948d,Mini Athletics Harrogate and York (Rickie Wilson),,,,,1,false,no_match,5,none,Unresolved,false
150,02dc6765b7be14676b8614ff6cab6327c7abcd96fa9f3078325344f504541944,HOOTSUITE INC,,,,,1,false,ambiguous,5,none,Unresolved,false
151,02dc8c128754731efb8c48a9769e5804e1a6ca41d278a246241671e530a3bb27,RISE YOUTH DANCE LTD.,10806829,RISE YOUTH DANCE LTD.,Active,2017-06-07,1,true,,2,high,Resolved to Companies House,false
152,02de0ff5faa3e44276bdbb41c888e9c334ada342d65000bbfbcbdf451ac98ba1,Wirral Change,,,,,1,false,review,4,review,Awaiting review,false
153,02dec6f8d6a0f73b3db7775fb54fea05b1e31a0ec0bfcef1f30cb52156d06ff2,Haymarket Media Group,,,,,1,false,review,4,review,Awaiting review,false
154,02df420c52a6a94509c3ecdfe737a89179fb94c2acc856642f6c0de7503fc6d5,HIGHSPEED OFFICE LTD,,,,,1,false,ambiguous,5,none,Unresolved,false
155,02e381124e8f06a1360d48bef0c6d3f1f53f8a8d7d103397a0afa7c72fea841c,The Land Referencing Company Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
156,02e4ec11765914ae2d1f3f6513f5926b113c1462a1958a9030af1bc86afd7ef5,ELVINGTON FLOORCRAFT LIMITED,01062190,ELVINGTON FLOORCRAFT LIMITED,Active,1972-07-20,1,true,,2,high,Resolved to Companies House,false
157,02e7088bdd00b64ec4f2a0289fd7391b829a515212b658e9176465d19fe8a94f,STRICTLY TABLES AND CHAIRS LIMITED,06470265,STRICTLY TABLES AND CHAIRS LIMITED,Active,2008-01-11,1,true,,2,high,Resolved to Companies House,false
158,02eba13ca005ffbfb75ea937bbf9db70b751d5920cbd1202d0a53ebe5fb2bee8,Brightsparks Agency Ltd,,,,,1,false,review,4,review,Awaiting review,false
159,02ed0f1d805ba62d2036231ad724602730f18020c878dd4fa468c80084366897,CASCAID LIMITED,03123004,CASCAID LIMITED,Active,1995-11-07,1,true,,2,high,Resolved to Companies House,false
160,03022dade93987716fc5afef8699f2396c8b5caeadb0ed63acd603150bd6ac80,COMPUTER AND DESIGN SERVICES LIMITED,01161218,COMPUTER AND DESIGN SERVICES LIMITED,Active,1974-02-26,1,true,,2,high,Resolved to Companies House,false
161,03132ece10530a80b041d7c016e12cb1c4dde0cc37c564cce74b0f95d67940b9,HC One Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
162,0313bdfffa17976367e5582b685d4f78adb4598de4db4274b7a96643ead3656d,SOUND INNOVATIONS LIMITED,07610214,SOUND INNOVATIONS LIMITED,Active,2011-04-20,1,true,,2,high,Resolved to Companies House,false
163,0319c18d8aa4acec731bd32948101b40409bc7f9c0985c324eb9ff3950973ecf,CATALISTA LTD,12903556,CATALISTA LTD,Active,2020-09-24,1,true,,2,high,Resolved to Companies House,false
164,03203c2b7d5ce5e4e050f6a0522cf8445e0aa904f8c088fa45ab6a0c6e21060a,The Deposit Protection Scheme,,,,,1,false,below_threshold,5,none,Unresolved,false
165,03204e16e32ee87b762741530a935c25e6103e08489881198d4731b9393fb721,NATIONAL WESTMINSTER BANK PUBLIC LIMITED COMPANY,00929027,NATIONAL WESTMINSTER BANK PUBLIC LIMITED COMPANY,Active,1968-03-18,1,true,,1,high,Resolved to Companies House,false
166,03207754aa2af4cca91b570229e85be7fe196cc7a373d172ac68cf77a9049ffb,AJT GARDEN SERVICES LTD,12325046,AJT GARDEN SERVICES LTD,Active,2019-11-20,1,true,,2,high,Resolved to Companies House,false
167,032163712a89921673a50af6f11b6148f4c4c703d19a9cd7f6c62b902995db6b,COMMUNITY ON SOLID GROUND,07328036,COMMUNITY ON SOLID GROUND,Active,2010-07-28,1,true,,2,high,Resolved to Companies House,false
168,0327aa73134ec093ccaad606b3a30ee0a9c82ff8baec1d32e2715db1afd7f1da,District Homes Cic,,,,,1,false,below_threshold,5,none,Unresolved,false
169,032d53d953595eff4099f21ee8c516d46029fbb08faedda9f5c126e6b91f975f,TDX GROUP LIMITED,05059906,TDX GROUP LIMITED,Active,2004-03-02,2,true,,1,high,Resolved to Companies House,false
170,032e94b652d0ec3c49443e6917012159db89e1dfebec0c4d0e2a5c21449187e9,PCF Digitisation Services T/A Art UK,,,,,1,false,below_threshold,5,none,Unresolved,false
171,0338804cb089b4f21b780e128ae3846a4935ac115763a2120b73e123a4842951,VOICE PRESS LTD,08458161,VOICE PRESS LTD,Active,2013-03-22,1,true,,2,high,Resolved to Companies House,false
172,0344b50017f0e4352bc08abced3199369afd6c5d1ca13dd961e80f1a20c53cd9,ERGO COMPUTING UK LIMITED,02555928,ERGO COMPUTING UK LIMITED,Active,1990-11-07,1,true,,2,high,Resolved to Companies House,false
173,035edc773a6d0e2a8f76bb1d8f9fc099af918b160721e48583bdef14324a3ab3,Coram Voice,,,,,1,false,ambiguous,5,none,Unresolved,false
174,0362510d643947c2c8ab906bada86e65624bb82b543f19a9f5191faff3554e0e,KINGS MONKTON SCHOOL LIMITED,11676081,KINGS MONKTON SCHOOL LIMITED,Active,2018-11-14,1,true,,2,high,Resolved to Companies House,false
175,03661911711328e383ae827a4e19cb3b249eec647f330f9a4caa1c26af3e7225,FEEDING BRISTOL,CE013557,FEEDING BRISTOL,Active,2018-03-19,1,true,,2,high,Resolved to Companies House,false
176,0368fec725fd4e3fe5eae3d3edff03b24a4b59cc6f220cfd63f98983aa95bee2,Seventytwo Point,,,,,1,false,below_threshold,5,none,Unresolved,false
177,036ea7f7ee337acda3626102aa72dc8eda0f76857ae1d9653e97026907065f8c,AGGREGATE INDUSTRIES UK LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
178,0373e5783bdee6e428b33ebb4412284040892ae8de5553f513bb24c7b9b339a1,PROPCO 2 LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
179,037b56318379da9245295d7a9f52dbeb22281866aa1805c202176abb2f44305b,Hedon Primary School,,,,,1,false,below_threshold,5,none,Unresolved,false
180,038554ebb2be2bc7f08bfd94a0346ff8c8f21236ef72b2aa98da0444f6cbb0e6,Samantha Lunnon,,,,,1,false,below_threshold,5,none,Unresolved,false
181,038affe7356316653943dbd46cfe9d296b6590e7c7ffab8e5d7a0f7affc7088a,CSG UTILITIES LIMITED,08284669,CSG UTILITIES LIMITED,Active,2012-11-07,1,true,,2,high,Resolved to Companies House,false
182,038e8291405a21eff9f8c3a3d64600ea8c638d60e13c19035d46745917ba6dee,Beetle Bank Open Farm,,,,,1,false,below_threshold,5,none,Unresolved,false
183,038f09398d420fe4fd2050c61d3a36469a8b93d59f6bd688cdf0367d48023b74,The Manchester Men's Room,,,,,1,false,below_threshold,5,none,Unresolved,false
184,038fe7fd87622d3e145bf76b231227fe65d09c77c943d5214d17bf84c64f03b0,The Blueberry Academy,,,,,1,false,review,4,review,Awaiting review,false
185,0392f48d678bc8a812918c5453e8aa2ad6c2bece1222ab20107fccd95a3d57cc,P.G.S. Gas Services Limited,,,,,1,false,below_threshold,5,none,Unresolved,false
186,0395081bfde7a5253f361d2ab97d2e1ab63e847e2a69c2f319107d1145cf8f00,Homes2Inspire Ltd T/A Fostering to Inspire,,,,,1,false,no_match,5,none,Unresolved,false
187,039b47399335e6ed3f9b976735324f7589bbed9d07bf2504819e100de5c49f5a,MOTT MACDONALD GROUP LIMITED,01110949,MOTT MACDONALD GROUP LIMITED,Active,1973-04-30,1,true,,2,high,Resolved to Companies House,false
188,039c74b8d28d95594b621cbe6a9077356c44332b71a5191bcaddaebd588e0a24,DX NETWORK SERVICES LIMITED,05026914,DX NETWORK SERVICES LIMITED,Active,2004-01-27,2,true,,1,high,Resolved to Companies House,false
189,039eb8a2030fc20edac396247d8ef9d45f3f5792fa9c1c333e5b3a6e6d184aeb,TEC SERVICES ASSOCIATION C.I.C.,11116454,TEC SERVICES ASSOCIATION C.I.C.,Active,2017-12-18,1,true,,1,high,Resolved to Companies House,false
190,03a1e2eaab97623ad7b164d70509a73f9a0f7521dadeaec19c839ba3d237b3f2,RJB Sport Leisure and Tourism,,,,,2,false,below_threshold,5,none,Unresolved,false
191,03a57202770590a621f66921da3110a58dcac777ccf41d7f46515dbb602c0034,KAY PICTURES LIMITED,07342445,KAY PICTURES LIMITED,Active,2010-08-11,1,true,,2,high,Resolved to Companies House,false
192,03a579bb2d257d659774e7fe13d7d800b7257c37c3181c2f272e9d358acf0951,Pluck Andrew Solicitors,,,,,1,false,review,4,review,Awaiting review,false
193,03a61f19da8e719e9d39cda2e5267e6807664a77bdd4472627d2dfa491d9340e,AMEY RAIL LIMITED,02995531,AMEY RAIL LIMITED,Active,1994-11-28,1,true,,2,high,Resolved to Companies House,false
194,03ad7f90a99f25389470c2d81943a5cba83cc748538ddfb6d6964d0e92694d48,Stacys Tots 2 Teens,,,,,1,false,below_threshold,5,none,Unresolved,false
195,03b87f2c03d701ba80b40938c5d1799e9ccb15849d1a35f0736d80c04f6e6d29,Sword GRC Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
196,03bd2ca7f05f5116c3ec87a025fb7ddb928b62ebb9b8f273a8661df4bb820f4c,Need A Screen,,,,,2,false,below_threshold,5,none,Unresolved,false
197,03c0dfbb38f76ec8ded45350acd45496e33c7b8e3137a10675df3a6c1e476162,SCOT GROUP LIMITED,01425565,SCOT GROUP LIMITED,Active,1979-06-05,1,true,,1,high,Resolved to Companies House,false
198,03c28b011d73b2757bd247eedf10d5558b07465ca405d3d819a178ca2e78ed29,Anna Berry Consulting,,,,,1,false,below_threshold,5,none,Unresolved,false
199,03c3fd17986c8bb3125214678f093bd01272696f7719b1fde58afb3a01d85dcf,"Techno-Sciences, LLC",,,,,1,false,below_threshold,5,none,Unresolved,false
200,03c4dd26a25d596d4620d24fcc8a54851c80e98f3347039de2d8b905df877af2,ACCESS COMPUTER CONSULTING PLC,03239279,ACCESS COMPUTER CONSULTING PLC,Active,1996-08-19,1,true,,1,high,Resolved to Companies House,false
201,03cb19258e728b6dc9894ec52e4d8e534a0cc4b2a50f9f8801877bccec6580dd,CENTREBUS EAST LTD,07684224,CENTREBUS EAST LTD,Active,2011-06-27,1,true,,2,high,Resolved to Companies House,false
202,03d38239a74650b93aa177cc65396f9e8e85ca81681ed9991488f6198b801900,MANTRA LINGUA LIMITED,04447069,MANTRA LINGUA LIMITED,Active,2002-05-24,2,true,,2,high,Resolved to Companies House,false
203,03d3d418558cc29ae700f77f578e0da0e692edff1e9586e7a6d187325beca384,VELLCO LIMITED,04153063,VELLCO LIMITED,Active,2001-02-02,1,true,,2,high,Resolved to Companies House,false
204,03d4c2f04b83cc19edc65edd0c2f11947560e52ddf352c11de4d5100ff9e1603,BeKind Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
205,03d6481fe21d4622acaf063b0072261d406d50384004082f1aa935f8571d509b,BSI STANDARDS LIMITED,07864997,BSI STANDARDS LIMITED,Active,2011-11-29,1,true,,1,high,Resolved to Companies House,false
206,03d86ba08b7918013ad961cce5c984b5f097473128632fbb500b3a6780fa9b72,THE POLICE AND CRIME COMMISSIONER FOR SOUTH YORKSHIRE,,,,,1,false,no_match,5,none,Unresolved,false
207,03d95d46fd0d91f1050d7b7f1e281fc405b6b41568f9e091e176fd70128c0bc6,Broughton House,,,,,1,false,review,4,review,Awaiting review,false
208,03df547ce10a50fd0aa043dc8704d1b5cb5f26cc9904ef7658083cf4639ff572,THE RESONANCE CENTRE CIC,12583703,THE RESONANCE CENTRE CIC,Active,2020-05-04,1,true,,2,high,Resolved to Companies House,false
209,03ee7bca2ba4b3adfba088237b6b658267a50332ac61b60f00d3ca1aa3861e9e,RUSHTON ELECTRONIC SOLUTIONS LTD.,03729103,RUSHTON ELECTRONIC SOLUTIONS LTD.,Active,1999-03-09,1,true,,2,high,Resolved to Companies House,false
210,03f1397e9549f1413a006eecd140df54a7be97851504244e86f210560c07af45,THERMOKIL INSECT CONTROL SERVICES LTD,05820640,THERMOKIL INSECT CONTROL SERVICES LTD,Active,2006-05-17,1,true,,2,high,Resolved to Companies House,false
211,03f1ade345eb98ff76a72b61b6d2be259f2d1b983500cdf06973983d4baa5cb1,Appleton Roebuck Primary School,,,,,1,false,no_match,5,none,Unresolved,false
212,03f4c7a5cb7bf42fd056e307c0e3dca69ddfb30086df49886b3f6a0c67b6f071,York Railway Pond and Nature Reserve,,,,,1,false,no_match,5,none,Unresolved,false
213,03f74a27208b681910df6b5a345756aff48de80d48e7ea53e7748525170d22fd,LETSMOVE MANAGEMENT LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
214,03f99b3fdf136b329760e9b7fb005d8b9c939093b1da3dcb16bb5bbb03287177,Eastville Medical Practice,,,,,1,false,below_threshold,5,none,Unresolved,false
215,041258c1b322ad8d0da7281c322137366b3b9b10cccc8eb74c1d2547a900bcb6,OLDHAM COUNCIL,,,,,1,false,no_match,5,none,Unresolved,false
216,04181ffd900fa70ec6e0d681cc3e2b9f8652c8d0a24feaad19736dfd1f22310a,G.A.N.Y.S White Rose House,,,,,1,false,below_threshold,5,none,Unresolved,false
217,041ba1b7cfffcfd9a64c0ea571ed4d2240bdc06ffd399d3079b79e1df4a80ea6,VENNER NUTRITION LTD,12780628,VENNER NUTRITION LTD,Active,2020-07-30,1,true,,2,high,Resolved to Companies House,false
218,042388a975273d43f56ac824e661405f378df18b4c055e30be66a5ee40305e0b,Ecomix Concrete Ltd,,,,,1,false,review,4,review,Awaiting review,false
219,04271e491de4bb0257e91148141f4efacd19d59c50e6db995109c67c2a06311f,MAR VEHICLE SOLUTIONS LTD,,,,,1,false,review,4,review,Awaiting review,false
220,043317e8fb2067018e3e6bca1239cfa93589b3b0fa0b395a8b5e5ec810a266cf,RADWEB LTD,06057546,RADWEB LTD,Active,2007-01-18,2,true,,2,high,Resolved to Companies House,false
221,0440f8bad72fa2c3583d06120ca17974f7ebfdb32c590452ac34124dbdb4af0e,SQW,,,,,1,false,review,4,review,Awaiting review,false
222,0459adcaaef93ef777814d2c0c69f02ac1aabf439f59008e7ca8eb4aa74caaae,EKOS CONSULTING (UK) LIMITED,SC229257,EKOS CONSULTING (UK) LIMITED,Active,2002-03-18,2,true,,2,high,Resolved to Companies House,false
223,04628bf0d67002e9ee6b418bb558645f2c6be9229dcfda7e0f0684e4882181ec,Callack Consulting,,,,,1,false,review,4,review,Awaiting review,false
224,0464c65ff7c9b0b34f9633feac6f64201397adc829581efa77660d1ed7aaaebb,Vitalize Consultancy,,,,,1,false,review,4,review,Awaiting review,false
225,046c6c88a22dff1075ef6ff9b804d8bd1e71e82a20589aafecd451e364b4d5ca,GO JAUNTLY LTD,10308088,GO JAUNTLY LTD,Active,2016-08-02,1,true,,2,high,Resolved to Companies House,false
226,046d00174e17aa0e690aaf18639375f85bc1419367e7eea3f90d8b84947de831,SIGMA PHARMACEUTICALS PLC,01561802,SIGMA PHARMACEUTICALS PLC,Active,1981-05-15,1,true,,2,high,Resolved to Companies House,false
227,047acdbdfd9d60043a432cdc445c750c9ec30824543bd9d6e49227d62061b944,CROWDGUARD LIMITED,11934384,CROWDGUARD LIMITED,Active,2019-04-09,1,true,,2,high,Resolved to Companies House,false
228,047f92f599c6cbb08fafd6dbb8535edb9efe963b3d0f604ae4380ffbfa56c563,Whitchurch Primary School,,,,,1,false,below_threshold,5,none,Unresolved,false
229,0484cd5a65cab126678136bfbc7abc4e63628bc51851df60c29c5ad7095b0993,Clifton Pharmacy,,,,,1,false,review,4,review,Awaiting review,false
230,0489adb0b348203398ce37bc3c09c1f0a1298cdbbc15d4ae8297d62671979c36,PCI Pal (UK) Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
231,0492292a20dcdabc7618826bb0506898d64d5fd261e7063e86219f35425be743,ESTEEM,CE020139,ESTEEM,Active,2019-12-23,1,true,,2,high,Resolved to Companies House,false
232,0492a471382ba746befed100609ac42e02c1a6b898f675669d6dc3d721e7932a,GEM SECURITY SYSTEMS LTD,08106875,GEM SECURITY SYSTEMS LTD,Active,2012-06-15,1,true,,2,high,Resolved to Companies House,false
233,049473c1784f6a43951c7237be4d6082f1f187910bfad1f71edeb0836e0a85e8,MDJV Curzon Street Limited Partnership (Unincorporated JV),,,,,1,false,no_match,5,none,Unresolved,false
234,04970c40861bdbbf924f1149efa81e76807ae276941c004e4ff7862f682500be,The Park Community Centre,,,,,1,false,review,4,review,Awaiting review,false
235,049947eb76f545f066b892524282b6081bb3644d2a6b69115299377f745a7d11,Rowsley House,,,,,1,false,below_threshold,5,none,Unresolved,false
236,049c44b754f2eebae30c15953c77af2d1c55b2944b425df97bf4d5c533e151ba,ALEXANDER MANN SOLUTIONS LTD-2WM,,,,,1,false,below_threshold,5,none,Unresolved,false
237,049d3776ef6b57b1e7891b764c7214d425adc78ee6ca2f05c9bd589923721fe6,Mentimeter Ab,,,,,2,false,no_match,5,none,Unresolved,false
238,04b5b590e7bf8e9dcc5e647854fcfb402c4b4477f45934e492b3ba314347da32,Individual — name withheld,,,,,1,false,below_threshold,5,none,Unresolved,true
239,04b8e0659e34563080c1a7591d6fdf5711c0dd9f7e81e5a8a12824fc37f1e49a,Trust in Learning (Academies) T/A Bridge Professional Development Centre,,,,,1,false,below_threshold,5,none,Unresolved,false
240,04bbe1437eab316131b3437a32179b75ba3a36e95742246989ec10233bfea992,Royal Northern College Of Music,,,,,1,false,below_threshold,5,none,Unresolved,false
241,04c6ea1e2109e03bbb801cef975e42acb6071149c08802bc5fa675b2ace40518,Select Fashion Ltd,,,,,1,false,review,4,review,Awaiting review,false
242,04ceafcfaa90a518eee13656e6b14d9cb62e528f6a595571dde1ba458b82c802,PETER BOWMAN TOWING CENTR,,,,,1,false,below_threshold,5,none,Unresolved,false
243,04d4dd7df846e3c238a777a65a5fd8dbb65557ec49877324e3a0c8f6e1496ef0,ADUR DISTRICT COUNCIL,,,,,1,false,below_threshold,5,none,Unresolved,false
244,04d7ced6f4c0c7ab9b6d626176d8543b5ba098114a004726db0f8fe025cc4c0e,SERS ENERGY SOLUTIONS GROUP LIMITED,04946501,SERS ENERGY SOLUTIONS GROUP LIMITED,Active,2003-10-29,1,true,,2,high,Resolved to Companies House,false
245,04e0a3b8ef91b70707c6be4cdf9b3035dee318ce22b4db5b517ffc5268f0b27a,Cushman & Wakefield Acting as Agents for Sainsbury Supermarkets LTD,,,,,1,false,no_match,5,none,Unresolved,false
246,04e20e93687270a0aeec7487d61d839cca8a2b29342f01cf61c8703b5eede0d3,"P. CASEY & CO., LIMITED",01074194,"P. CASEY & CO., LIMITED",Active,1972-09-28,2,true,,1,high,Resolved to Companies House,false
247,04e5551934c218d6bff77dab5218e143a0608ee73ec52e2b6e43620be37fb495,Ground Heat Installations Limited,,,,,1,false,below_threshold,5,none,Unresolved,false
248,04e57874c189ac9d62c96c8b002840743b994c648ce089fe1c23b9bd79d72fcb,FIRST SOMERSET AND AVON,,,,,1,false,below_threshold,5,none,Unresolved,false
249,04e87e52195d0ac286fd1e0ffa2ff80de30a44447d6eb394d945f2b55fde2cc1,IWFM LTD,,,,,1,false,no_match,5,none,Unresolved,false
250,04e8fe077208c3aaa1f6d78f2552f60eb79b7cbaf06f01deadce430dca2f014e,PsychRep UK,,,,,1,false,review,4,review,Awaiting review,false
251,04f12c5e4a835d4e306bae321cab4b4eb2b0fc969707527e8a41a60c6ead7c9e,REDQUADRANT LIMITED,06944005,REDQUADRANT LIMITED,Active,2009-06-25,1,true,,1,high,Resolved to Companies House,false
252,04f544665cb27151e2af825a7bb744dc1ac5fe5d70629437040f4f7d3a78dc9e,The Education Community Partnership,,,,,1,false,review,4,review,Awaiting review,false
253,04f5f3787acdae76b36c98c571d2941b98764b78093b08274d35c6fa724689a4,SAFETY GREEN LIMITED,05557635,SAFETY GREEN LIMITED,Active,2005-09-08,1,true,,2,high,Resolved to Companies House,false
254,04f63bc3de757efd6b7a72d5b6421dfbd058dddcaf715ead56c04224b835dae8,MIDDLESBOROUGH COUNCIL,,,,,1,false,no_match,5,none,Unresolved,false
255,04fc9b946d470610f79c6f44d099001831eedcbe85e13ab9fd79d661000a76f5,BELL HILL HOUSING LIMITED,12025819,BELL HILL HOUSING LIMITED,Active,2019-05-31,1,true,,2,high,Resolved to Companies House,false
256,04fcd4c2be6f974689941c18575dea59ccf0d76d2dea35185118bc79eb361c4b,North West Timber Treatments Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
257,0501d798b023e8dd3c80c0e3de92eac7d2a4a225ba2a1c88c2daadc01f530b22,THARSTERN LIMITED,01313142,THARSTERN LIMITED,Active,1977-05-09,1,true,,2,high,Resolved to Companies House,false
258,0503c12e2319fcf4c08c4d5ef0c00c7c0c960beeddc7dae29a2ce7d35fbe9cb3,Rainbow Behavioural Therapies,,,,,1,false,review,4,review,Awaiting review,false
259,0503dcaa8e887de208bdf18f3ac07589d1cec75f8e592a35382e96f5058a6d38,AMBEROL LIMITED,00950595,AMBEROL LIMITED,Active,1969-03-24,1,true,,2,high,Resolved to Companies House,false
260,050a7dad00e6e099e61a52b6d1d8f4ebd4a319d820b3d74a1f4952034e024e15,GLOBAL POLICING LIMITED,09588222,GLOBAL POLICING LIMITED,Active,2015-05-13,1,true,,2,high,Resolved to Companies House,false
261,050ab57cd219f598c993073b673fb277c7c1254b82ded5a9f90083e24ab0546f,The IFSM Institute of Fire Service Managers,,,,,1,false,below_threshold,5,none,Unresolved,false
262,050bacaeee9a233976e97b44786ce0c3233cffcb14feef335f38521d4abe5896,MIMIDAE LTD,11226053,MIMIDAE LTD,Active,2018-02-26,1,true,,2,high,Resolved to Companies House,false
263,050f6eefcf82310b9f082e39007d30e73f75325968e5f4eb836e9dfcfb5bbf7a,WETHERBY HOME CARE LIMITED,08708986,WETHERBY HOME CARE LIMITED,Active,2013-09-27,1,true,,2,high,Resolved to Companies House,false
264,0511bd84cd9b15f2c1f58ddf511ee23e7cfbdef997708de2f872c15b751972aa,Susan Fraser,,,,,1,false,below_threshold,5,none,Unresolved,false
265,05129423f1d81132c8b51de32407e157803e61922411adf52d1c4124315491d0,Frontier Therapeutics,,,,,1,false,review,4,review,Awaiting review,false
266,05150b4e99599bd8634f7da88248fb7c35510a07c28e80f5d1df55f001083cb4,R M ENGLISH (YORKSHIRE) LIMITED,08858304,R M ENGLISH (YORKSHIRE) LIMITED,Active,2014-01-23,1,true,,2,high,Resolved to Companies House,false
